Gene_ID	Gene_Name	Rank	PageRank_Score
ENSG00000265678	RP11-1376P16.2	7682	1.957163629e-05
ENSG00000265666	RARA-AS1	7683	1.957163629e-05
ENSG00000265660	MIR4664	7684	1.957163629e-05
ENSG00000265656	RP11-13N13.6	7685	1.957163629e-05
ENSG00000265630	GLUD1P8	7686	1.957163629e-05
ENSG00000265625	RP11-68I3.11	7687	1.957163629e-05
ENSG00000265565	MIR3143	7688	1.957163629e-05
ENSG00000265559	RN7SL652P	7689	1.957163629e-05
ENSG00000265552	RP11-958F21.3	7690	1.957163629e-05
ENSG00000265531	FCGR1C	7691	1.957163629e-05
ENSG00000265519	CTD-3157E16.1	7692	1.957163629e-05
ENSG00000265507	MIR4435-1	7693	1.957163629e-05
ENSG00000265496	MIR1539	7694	1.957163629e-05
ENSG00000265494	RP11-131K5.2	7695	1.957163629e-05
ENSG00000265491	RNF115	7696	1.957163629e-05
ENSG00000265486	RN7SL518P	7697	1.957163629e-05
ENSG00000265485	RP11-449D8.1	7698	1.957163629e-05
ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	7699	1.957163629e-05
ENSG00000265478	CTD-2145A24.5	7700	1.957163629e-05
ENSG00000265460	RP11-690G19.4	7701	1.957163629e-05
ENSG00000265458	RP13-20L14.6	7702	1.957163629e-05
ENSG00000265451	RP11-204L24.2	7703	1.957163629e-05
ENSG00000265443	CTD-2349P21.6	7704	1.957163629e-05
ENSG00000265437	RP11-757O6.4	7705	1.957163629e-05
ENSG00000265429	AC017074.3	7706	1.957163629e-05
ENSG00000265421	MIR4459	7707	1.957163629e-05
ENSG00000265417	RP11-288C17.1	7708	1.957163629e-05
ENSG00000265415	CTD-2510F5.4	7709	1.957163629e-05
ENSG00000265411	RN7SL656P	7710	1.957163629e-05
ENSG00000265399	RP13-270P17.2	7711	1.957163629e-05
ENSG00000265396	MIR3128	7712	1.957163629e-05
ENSG00000265394	RP11-1148O4.2	7713	1.957163629e-05
ENSG00000265386	RN7SL219P	7714	1.957163629e-05
ENSG00000265366	GLUD1P7	7715	1.957163629e-05
ENSG00000265354	TIMM23	7716	1.957163629e-05
ENSG00000265345	MIR5188	7717	1.957163629e-05
ENSG00000265342	RP11-16C1.1	7718	1.957163629e-05
ENSG00000265334	CTD-2349P21.11	7719	1.957163629e-05
ENSG00000265327	RN7SL411P	7720	1.957163629e-05
ENSG00000265316	RP11-286N3.1	7721	1.957163629e-05
ENSG00000265315	RN7SL199P	7722	1.957163629e-05
ENSG00000265298	RP13-104F24.3	7723	1.957163629e-05
ENSG00000265296	FEM1AP2	7724	1.957163629e-05
ENSG00000265293	ARGFXP2	7725	1.957163629e-05
ENSG00000265273	PGDP1	7726	1.957163629e-05
ENSG00000265261	RP11-162A12.3	7727	1.957163629e-05
ENSG00000265260	RN7SL74P	7728	1.957163629e-05
ENSG00000265218	RP11-927P21.1	7729	1.957163629e-05
ENSG00000265206	RP5-1171I10.5	7730	1.957163629e-05
ENSG00000265205	AC010761.13	7731	1.957163629e-05
ENSG00000265204	RP11-403A21.3	7732	1.957163629e-05
ENSG00000265195	MIR4312	7733	1.957163629e-05
ENSG00000265190	ANXA8	7734	1.957163629e-05
ENSG00000265154	MIR151B	7735	1.957163629e-05
ENSG00000265148	BZRAP1-AS1	7736	1.957163629e-05
ENSG00000265145	SNORD53	7737	1.957163629e-05
ENSG00000265142	MIR133A1HG	7738	1.957163629e-05
ENSG00000265141	RN7SL451P	7739	1.957163629e-05
ENSG00000265136	RP13-638C3.6	7740	1.957163629e-05
ENSG00000265128	RP11-15F12.3	7741	1.957163629e-05
ENSG00000265123	RN7SL200P	7742	1.957163629e-05
ENSG00000265112	MIR3153	7743	1.957163629e-05
ENSG00000265100	RP11-147L13.2	7744	1.957163629e-05
ENSG00000265099	RP11-344E13.1	7745	1.957163629e-05
ENSG00000265093	RN7SL246P	7746	1.957163629e-05
ENSG00000265078	RN7SL664P	7747	1.957163629e-05
ENSG00000265038	PMM2P1	7748	1.957163629e-05
ENSG00000265033	RN7SL262P	7749	1.957163629e-05
ENSG00000265019	NCOR1P2	7750	1.957163629e-05
ENSG00000265018	CTGLF12P	7751	1.957163629e-05
ENSG00000264994	SNORD92	7752	1.957163629e-05
ENSG00000264978	RN7SL630P	7753	1.957163629e-05
ENSG00000264958	ALOX12P1	7754	1.957163629e-05
ENSG00000264943	SH3GL1P2	7755	1.957163629e-05
ENSG00000264937	AC100830.5	7756	1.957163629e-05
ENSG00000264932	CTD-2104P17.2	7757	1.957163629e-05
ENSG00000264931	MIR3138	7758	1.957163629e-05
ENSG00000264924	RP11-799B12.2	7759	1.957163629e-05
ENSG00000264920	RP11-6N17.4	7760	1.957163629e-05
ENSG00000264916	RN7SL230P	7761	1.957163629e-05
ENSG00000264910	RN7SL525P	7762	1.957163629e-05
ENSG00000264895	RP11-421E14.2	7763	1.957163629e-05
ENSG00000264885	RP11-815I9.4	7764	1.957163629e-05
ENSG00000264862	RN7SL45P	7765	1.957163629e-05
ENSG00000264853	RP11-16C1.2	7766	1.957163629e-05
ENSG00000264840	RN7SL404P	7767	1.957163629e-05
ENSG00000264833	RN7SL468P	7768	1.957163629e-05
ENSG00000264829	RP11-474I11.8	7769	1.957163629e-05
ENSG00000264814	MIR1273C	7770	1.957163629e-05
ENSG00000264810	MIR4441	7771	1.957163629e-05
ENSG00000264809	Metazoa_SRP	7772	1.957163629e-05
ENSG00000264773	MIR4420	7773	1.957163629e-05
ENSG00000264772	RP11-186B7.4	7774	1.957163629e-05
ENSG00000264769	RP11-498C9.12	7775	1.957163629e-05
ENSG00000264767	RN7SL237P	7776	1.957163629e-05
ENSG00000264757	MIR3198-1	7777	1.957163629e-05
ENSG00000264743	DPRXP4	7778	1.957163629e-05
ENSG00000264741	MIR4505	7779	1.957163629e-05
ENSG00000264739	RP11-138I1.2	7780	1.957163629e-05
ENSG00000264706	RN7SL217P	7781	1.957163629e-05
ENSG00000264678	MIR3140	7782	1.957163629e-05
ENSG00000264660	RP11-381P6.1	7783	1.957163629e-05
ENSG00000264655	CTD-2267D19.4	7784	1.957163629e-05
ENSG00000264653	MIR5194	7785	1.957163629e-05
ENSG00000264635	RP11-769O8.3	7786	1.957163629e-05
ENSG00000264630	PRKCA-AS1	7787	1.957163629e-05
ENSG00000264618	RN7SL732P	7788	1.957163629e-05
ENSG00000264616	MIR4755	7789	1.957163629e-05
ENSG00000264608	RP11-192H23.8	7790	1.957163629e-05
ENSG00000264585	MIR4449	7791	1.957163629e-05
ENSG00000264582	RN7SL326P	7792	1.957163629e-05
ENSG00000264577	AC010761.8	7793	1.957163629e-05
ENSG00000264575	LINC00526	7794	1.957163629e-05
ENSG00000264573	RN7SL15P	7795	1.957163629e-05
ENSG00000264570	SNX19P3	7796	1.957163629e-05
ENSG00000264548	RP13-516M14.2	7797	1.957163629e-05
ENSG00000264546	RP11-464D20.6	7798	1.957163629e-05
ENSG00000264538	SUZ12P1	7799	1.957163629e-05
ENSG00000264522	OTUD7B	7800	1.957163629e-05
ENSG00000264520	RP4-777O23.2	7801	1.957163629e-05
ENSG00000264513	RP11-556O9.2	7802	1.957163629e-05
ENSG00000264462	MIR3648-2	7803	1.957163629e-05
ENSG00000264456	RP11-848P1.2	7804	1.957163629e-05
ENSG00000264448	RP3-388N13.5	7805	1.957163629e-05
ENSG00000264434	CTD-2006O16.2	7806	1.957163629e-05
ENSG00000264386	MIR4513	7807	1.957163629e-05
ENSG00000264384	RN7SL431P	7808	1.957163629e-05
ENSG00000264365	RP11-621L6.2	7809	1.957163629e-05
ENSG00000264364	DYNLL2	7810	1.957163629e-05
ENSG00000264350	SNRPGP2	7811	1.957163629e-05
ENSG00000264343	NOTCH2NL	7812	1.957163629e-05
ENSG00000264322	RN7SL448P	7813	1.957163629e-05
ENSG00000264311	CCDC58P1	7814	1.957163629e-05
ENSG00000264304	RP11-20B24.7	7815	1.957163629e-05
ENSG00000264296	RP11-116K4.1	7816	1.957163629e-05
ENSG00000264292	MIR2467	7817	1.957163629e-05
ENSG00000264290	RP11-68I3.4	7818	1.957163629e-05
ENSG00000264281	CTD-2031P19.4	7819	1.957163629e-05
ENSG00000264278	RP11-162A12.2	7820	1.957163629e-05
ENSG00000264275	RN7SL753P	7821	1.957163629e-05
ENSG00000264273	CTD-2145A24.4	7822	1.957163629e-05
ENSG00000264270	RP11-474I11.7	7823	1.957163629e-05
ENSG00000264247	LINC00909	7824	1.957163629e-05
ENSG00000264242	RP11-271K11.1	7825	1.957163629e-05
ENSG00000264235	RP13-270P17.1	7826	1.957163629e-05
ENSG00000264230	ANXA8L1	7827	1.957163629e-05
ENSG00000264229	RNU4ATAC	7828	1.957163629e-05
ENSG00000264215	RP11-283C24.1	7829	1.957163629e-05
ENSG00000264207	RP11-196G18.23	7830	1.957163629e-05
ENSG00000264204	AGAP7P	7831	1.957163629e-05
ENSG00000264196	RP11-171G2.1	7832	1.957163629e-05
ENSG00000264186	SNRPCP4	7833	1.957163629e-05
ENSG00000264179	RP11-672L10.5	7834	1.957163629e-05
ENSG00000264177	RP1-37N7.1	7835	1.957163629e-05
ENSG00000264169	RN7SL665P	7836	1.957163629e-05
ENSG00000264148	RP11-848P1.7	7837	1.957163629e-05
ENSG00000264112	RP11-159D12.2	7838	1.957163629e-05
ENSG00000264107	RP11-848P1.5	7839	1.957163629e-05
ENSG00000264083	RP11-227G15.9	7840	1.957163629e-05
ENSG00000264070	DND1P1	7841	1.957163629e-05
ENSG00000264063	MIR3687-1	7842	1.957163629e-05
ENSG00000264057	RP11-583F2.1	7843	1.957163629e-05
ENSG00000264056	MIR5685	7844	1.957163629e-05
ENSG00000264044	RP11-192H23.7	7845	1.957163629e-05
ENSG00000264017	RN7SL336P	7846	1.957163629e-05
ENSG00000264006	AKR1C8P	7847	1.957163629e-05
ENSG00000263993	RN7SL786P	7848	1.957163629e-05
ENSG00000263990	CTC-542B22.2	7849	1.957163629e-05
ENSG00000263989	RN7SL615P	7850	1.957163629e-05
ENSG00000263988	RN7SL147P	7851	1.957163629e-05
ENSG00000263982	RP11-504I13.3	7852	1.957163629e-05
ENSG00000263974	RN7SL121P	7853	1.957163629e-05
ENSG00000263969	RN7SL678P	7854	1.957163629e-05
ENSG00000263968	RN7SL381P	7855	1.957163629e-05
ENSG00000263961	C1orf186	7856	1.957163629e-05
ENSG00000263956	NBPF11	7857	1.957163629e-05
ENSG00000263955	RN7SL850P	7858	1.957163629e-05
ENSG00000263924	RP11-210K20.2	7859	1.957163629e-05
ENSG00000263905	RN7SL555P	7860	1.957163629e-05
ENSG00000263895	RP11-110H1.9	7861	1.957163629e-05
ENSG00000263893	CTD-3010D24.3	7862	1.957163629e-05
ENSG00000263887	RP11-51L5.5	7863	1.957163629e-05
ENSG00000263884	RP11-705O1.8	7864	1.957163629e-05
ENSG00000263874	LINC00672	7865	1.957163629e-05
ENSG00000263847	RP11-143J12.3	7866	1.957163629e-05
ENSG00000263846	CIAPIN1P	7867	1.957163629e-05
ENSG00000263843	RP11-649A18.12	7868	1.957163629e-05
ENSG00000263841	RN7SL44P	7869	1.957163629e-05
ENSG00000263829	FAM60BP	7870	1.957163629e-05
ENSG00000263826	RP11-573D15.9	7871	1.957163629e-05
ENSG00000263823	RP11-326K13.4	7872	1.957163629e-05
ENSG00000263818	CTD-2206N4.4	7873	1.957163629e-05
ENSG00000263815	RN7SL426P	7874	1.957163629e-05
ENSG00000263812	LINC00908	7875	1.957163629e-05
ENSG00000263786	RP11-649A18.4	7876	1.957163629e-05
ENSG00000263781	RP11-321A17.3	7877	1.957163629e-05
ENSG00000263766	RP11-580I16.2	7878	1.957163629e-05
ENSG00000263755	RN7SL498P	7879	1.957163629e-05
ENSG00000263753	LINC00667	7880	1.957163629e-05
ENSG00000263731	RP11-498C9.15	7881	1.957163629e-05
ENSG00000263709	RP11-321A17.4	7882	1.957163629e-05
ENSG00000263693	MIR3161	7883	1.957163629e-05
ENSG00000263657	RP11-82O19.1	7884	1.957163629e-05
ENSG00000263648	RP11-471L13.3	7885	1.957163629e-05
ENSG00000263642	MIR4802	7886	1.957163629e-05
ENSG00000263624	RP11-45M22.3	7887	1.957163629e-05
ENSG00000263616	RN7SL178P	7888	1.957163629e-05
ENSG00000263606	RP11-737O24.3	7889	1.957163629e-05
ENSG00000263603	CTD-2349P21.5	7890	1.957163629e-05
ENSG00000263595	RN7SL823P	7891	1.957163629e-05
ENSG00000263593	MIR4804	7892	1.957163629e-05
ENSG00000263590	RP11-403I13.7	7893	1.957163629e-05
ENSG00000263563	UBBP4	7894	1.957163629e-05
ENSG00000263535	AK4P1	7895	1.957163629e-05
ENSG00000263531	RP13-753N3.1	7896	1.957163629e-05
ENSG00000263529	RN7SL122P	7897	1.957163629e-05
ENSG00000263528	IKBKE	7898	1.957163629e-05
ENSG00000263513	FAM72C	7899	1.957163629e-05
ENSG00000263501	RP11-269G24.2	7900	1.957163629e-05
ENSG00000263479	RN7SL509P	7901	1.957163629e-05
ENSG00000263477	RP11-338L22.2	7902	1.957163629e-05
ENSG00000263466	RP1-56K13.2	7903	1.957163629e-05
ENSG00000263464	PPIAL4C	7904	1.957163629e-05
ENSG00000263432	RN7SL689P	7905	1.957163629e-05
ENSG00000263426	RN7SL471P	7906	1.957163629e-05
ENSG00000263412	RP5-890E16.2	7907	1.957163629e-05
ENSG00000263403	MIR4673	7908	1.957163629e-05
ENSG00000263393	RP11-53I6.4	7909	1.957163629e-05
ENSG00000263369	RP11-640N20.9	7910	1.957163629e-05
ENSG00000263366	ABHD17AP5	7911	1.957163629e-05
ENSG00000263353	PPIAL4A	7912	1.957163629e-05
ENSG00000263345	RP1-59D14.5	7913	1.957163629e-05
ENSG00000263343	RP11-388M20.7	7914	1.957163629e-05
ENSG00000263327	TAPT1-AS1	7915	1.957163629e-05
ENSG00000263326	RP11-266L9.6	7916	1.957163629e-05
ENSG00000263316	RP11-530N7.3	7917	1.957163629e-05
ENSG00000263307	RP11-166B2.8	7918	1.957163629e-05
ENSG00000263276	RP11-96D1.10	7919	1.957163629e-05
ENSG00000263272	CTC-524C5.2	7920	1.957163629e-05
ENSG00000263266	RPS7P1	7921	1.957163629e-05
ENSG00000263264	CTB-133G6.1	7922	1.957163629e-05
ENSG00000263235	RP11-461A8.4	7923	1.957163629e-05
ENSG00000263232	ATP5A1P3	7924	1.957163629e-05
ENSG00000263220	RP11-420A6.2	7925	1.957163629e-05
ENSG00000263219	RYKP1	7926	1.957163629e-05
ENSG00000263179	HNRNPCP4	7927	1.957163629e-05
ENSG00000263142	LRRC37A17P	7928	1.957163629e-05
ENSG00000263126	CTC-479C5.10	7929	1.957163629e-05
ENSG00000263120	RP5-1107A17.4	7930	1.957163629e-05
ENSG00000263105	RP11-95P2.3	7931	1.957163629e-05
ENSG00000263089	RP11-166P13.4	7932	1.957163629e-05
ENSG00000263081	AC004878.8	7933	1.957163629e-05
ENSG00000263072	ZNF213-AS1	7934	1.957163629e-05
ENSG00000263069	CTD-2047H16.4	7935	1.957163629e-05
ENSG00000263050	RP11-667K14.3	7936	1.957163629e-05
ENSG00000263013	RP11-876N24.5	7937	1.957163629e-05
ENSG00000263006	ROCK1P1	7938	1.957163629e-05
ENSG00000263004	RP11-166P13.3	7939	1.957163629e-05
ENSG00000263002	ZNF234	7940	1.957163629e-05
ENSG00000262974	RP11-457I16.4	7941	1.957163629e-05
ENSG00000262943	ALOX12P2	7942	1.957163629e-05
ENSG00000262919	FAM58A	7943	1.957163629e-05
ENSG00000262904	TMPOP2	7944	1.957163629e-05
ENSG00000262903	RP11-235E17.6	7945	1.957163629e-05
ENSG00000262902	RP11-750B16.1	7946	1.957163629e-05
ENSG00000262879	RP11-156P1.3	7947	1.957163629e-05
ENSG00000262877	RP11-1055B8.4	7948	1.957163629e-05
ENSG00000262848	RP11-517A5.5	7949	1.957163629e-05
ENSG00000262837	RP11-304F15.7	7950	1.957163629e-05
ENSG00000262833	RP11-28G8.1	7951	1.957163629e-05
ENSG00000262823	RP13-580F15.2	7952	1.957163629e-05
ENSG00000262815	RP11-565F19.4	7953	1.957163629e-05
ENSG00000262814	MRPL12	7954	1.957163629e-05
ENSG00000262803	RP11-160A9.3	7955	1.957163629e-05
ENSG00000262777	RP11-818O24.3	7956	1.957163629e-05
ENSG00000262766	RP11-196G11.4	7957	1.957163629e-05
ENSG00000262732	CTD-2135D7.2	7958	1.957163629e-05
ENSG00000262728	RP11-1000B6.8	7959	1.957163629e-05
ENSG00000262712	RP11-295D4.1	7960	1.957163629e-05
ENSG00000262703	RP11-485G7.6	7961	1.957163629e-05
ENSG00000262700	RP11-266L9.3	7962	1.957163629e-05
ENSG00000262691	CTC-277H1.7	7963	1.957163629e-05
ENSG00000262686	GLIS2-AS1	7964	1.957163629e-05
ENSG00000262668	AJ003147.9	7965	1.957163629e-05
ENSG00000262662	CTD-2561B21.3	7966	1.957163629e-05
ENSG00000262652	RP13-638C3.2	7967	1.957163629e-05
ENSG00000262648	PHBP15	7968	1.957163629e-05
ENSG00000262623	RP5-1107A17.2	7969	1.957163629e-05
ENSG00000262583	RP11-77K12.5	7970	1.957163629e-05
ENSG00000262580	RP11-334C17.5	7971	1.957163629e-05
ENSG00000262576	PCDHGA4	7972	1.957163629e-05
ENSG00000262539	RP11-259G18.3	7973	1.957163629e-05
ENSG00000262519	TXNP4	7974	1.957163629e-05
ENSG00000262516	RP11-95J11.1	7975	1.957163629e-05
ENSG00000262503	RP11-530N7.2	7976	1.957163629e-05
ENSG00000262488	RP11-876N24.1	7977	1.957163629e-05
ENSG00000262484	CCER2	7978	1.957163629e-05
ENSG00000262482	LA16c-321D4.2	7979	1.957163629e-05
ENSG00000262480	SAMD11P1	7980	1.957163629e-05
ENSG00000262470	TVP23CP2	7981	1.957163629e-05
ENSG00000262468	LINC01569	7982	1.957163629e-05
ENSG00000262454	RP11-65J21.3	7983	1.957163629e-05
ENSG00000262434	RP11-676J12.8	7984	1.957163629e-05
ENSG00000262420	RP11-490O6.2	7985	1.957163629e-05
ENSG00000262402	RP11-667K14.8	7986	1.957163629e-05
ENSG00000262372	RP11-669E14.6	7987	1.957163629e-05
ENSG00000262370	RP11-473M20.9	7988	1.957163629e-05
ENSG00000262339	RP11-1197K16.2	7989	1.957163629e-05
ENSG00000262332	RP11-517A5.7	7990	1.957163629e-05
ENSG00000262319	CTC-457L16.2	7991	1.957163629e-05
ENSG00000262312	LA16c-390H2.4	7992	1.957163629e-05
ENSG00000262298	RP5-1107A17.3	7993	1.957163629e-05
ENSG00000262265	RP5-867C24.4	7994	1.957163629e-05
ENSG00000262251	RP11-199F11.2	7995	1.957163629e-05
ENSG00000262228	RP11-676J12.4	7996	1.957163629e-05
ENSG00000262227	RP5-1050D4.5	7997	1.957163629e-05
ENSG00000262222	RP11-876N24.4	7998	1.957163629e-05
ENSG00000262209	PCDHGB3	7999	1.957163629e-05
ENSG00000262202	RP11-160E2.6	8000	1.957163629e-05
ENSG00000262180	OCLM	8001	1.957163629e-05
ENSG00000262171	CTA-972D3.2	8002	1.957163629e-05
ENSG00000262155	RP11-266L9.5	8003	1.957163629e-05
ENSG00000262141	CTC-479C5.11	8004	1.957163629e-05
ENSG00000262140	RP11-417N10.3	8005	1.957163629e-05
ENSG00000262136	CTD-2033A16.3	8006	1.957163629e-05
ENSG00000262097	CTD-2135D7.5	8007	1.957163629e-05
ENSG00000262096	PCDHB19P	8008	1.957163629e-05
ENSG00000262089	RP11-589P10.5	8009	1.957163629e-05
ENSG00000262049	RP13-1032I1.7	8010	1.957163629e-05
ENSG00000262038	RP11-177N22.3	8011	1.957163629e-05
ENSG00000262003	RP11-676J12.7	8012	1.957163629e-05
ENSG00000262001	DLGAP1-AS2	8013	1.957163629e-05
ENSG00000261997	RP11-212I21.4	8014	1.957163629e-05
ENSG00000261971	MMP25-AS1	8015	1.957163629e-05
ENSG00000261970	RP11-342L8.2	8016	1.957163629e-05
ENSG00000261934	PCDHGA9	8017	1.957163629e-05
ENSG00000261924	CTD-2561B21.5	8018	1.957163629e-05
ENSG00000261889	RP11-473M20.16	8019	1.957163629e-05
ENSG00000261888	AC144831.1	8020	1.957163629e-05
ENSG00000261884	CTC-479C5.12	8021	1.957163629e-05
ENSG00000261872	RP5-867C24.5	8022	1.957163629e-05
ENSG00000261868	MFSD1P1	8023	1.957163629e-05
ENSG00000261842	RP11-143I21.1	8024	1.957163629e-05
ENSG00000261840	RP11-146F11.1	8025	1.957163629e-05
ENSG00000261839	RP1-265C24.8	8026	1.957163629e-05
ENSG00000261837	RP11-264L1.3	8027	1.957163629e-05
ENSG00000261824	LINC00662	8028	1.957163629e-05
ENSG00000261823	RP11-48G14.1	8029	1.957163629e-05
ENSG00000261819	RP11-680G24.4	8030	1.957163629e-05
ENSG00000261817	RP11-502H18.2	8031	1.957163629e-05
ENSG00000261812	TUBB8P7	8032	1.957163629e-05
ENSG00000261803	RP11-434E6.2	8033	1.957163629e-05
ENSG00000261801	LOXL1-AS1	8034	1.957163629e-05
ENSG00000261799	RP11-283I3.6	8035	1.957163629e-05
ENSG00000261798	RP1-118J21.25	8036	1.957163629e-05
ENSG00000261795	RP11-90P13.1	8037	1.957163629e-05
ENSG00000261794	GOLGA8H	8038	1.957163629e-05
ENSG00000261787	TCF24	8039	1.957163629e-05
ENSG00000261783	RP11-252K23.2	8040	1.957163629e-05
ENSG00000261777	RP11-529K1.2	8041	1.957163629e-05
ENSG00000261775	RP11-10O17.3	8042	1.957163629e-05
ENSG00000261770	CTC-459F4.1	8043	1.957163629e-05
ENSG00000261766	RP11-22P6.2	8044	1.957163629e-05
ENSG00000261764	KRT18P18	8045	1.957163629e-05
ENSG00000261762	RP11-650L12.2	8046	1.957163629e-05
ENSG00000261758	RP11-102M11.2	8047	1.957163629e-05
ENSG00000261744	RP11-21B21.4	8048	1.957163629e-05
ENSG00000261740	RP11-345J4.5	8049	1.957163629e-05
ENSG00000261739	GOLGA8S	8050	1.957163629e-05
ENSG00000261737	RP4-612B15.3	8051	1.957163629e-05
ENSG00000261736	AC002551.1	8052	1.957163629e-05
ENSG00000261732	LA16c-431H6.6	8053	1.957163629e-05
ENSG00000261716	RP11-196G18.22	8054	1.957163629e-05
ENSG00000261714	CTD-2562G15.2	8055	1.957163629e-05
ENSG00000261713	SSTR5-AS1	8056	1.957163629e-05
ENSG00000261701	HPR	8057	1.957163629e-05
ENSG00000261693	RP13-467H17.1	8058	1.957163629e-05
ENSG00000261692	RP1-168P16.1	8059	1.957163629e-05
ENSG00000261679	ATP5HP1	8060	1.957163629e-05
ENSG00000261678	SCRT1	8061	1.957163629e-05
ENSG00000261673	RP11-328J14.1	8062	1.957163629e-05
ENSG00000261671	RP11-573G6.6	8063	1.957163629e-05
ENSG00000261670	RP11-1C8.5	8064	1.957163629e-05
ENSG00000261669	CTD-2515A14.1	8065	1.957163629e-05
ENSG00000261668	RP11-50D9.3	8066	1.957163629e-05
ENSG00000261663	RP11-304L19.11	8067	1.957163629e-05
ENSG00000261662	RP5-1042I8.7	8068	1.957163629e-05
ENSG00000261659	LA16c-313D11.12	8069	1.957163629e-05
ENSG00000261654	RP11-96K19.4	8070	1.957163629e-05
ENSG00000261652	C15orf65	8071	1.957163629e-05
ENSG00000261649	GOLGA6L7P	8072	1.957163629e-05
ENSG00000261647	IMPDH1P11	8073	1.957163629e-05
ENSG00000261646	RP11-489G11.3	8074	1.957163629e-05
ENSG00000261645	DISC1FP1	8075	1.957163629e-05
ENSG00000261644	RP11-327F22.2	8076	1.957163629e-05
ENSG00000261643	RP11-529E10.6	8077	1.957163629e-05
ENSG00000261635	RP11-618N24.1	8078	1.957163629e-05
ENSG00000261628	RP11-540B6.3	8079	1.957163629e-05
ENSG00000261620	HMGN2P41	8080	1.957163629e-05
ENSG00000261618	RP11-79H23.3	8081	1.957163629e-05
ENSG00000261616	RP11-6O2.3	8082	1.957163629e-05
ENSG00000261614	CSDAP1	8083	1.957163629e-05
ENSG00000261613	RP11-20I23.13	8084	1.957163629e-05
ENSG00000261612	SUB1P3	8085	1.957163629e-05
ENSG00000261604	CTD-2636A23.2	8086	1.957163629e-05
ENSG00000261600	RP11-575H3.1	8087	1.957163629e-05
ENSG00000261599	HERC2P8	8088	1.957163629e-05
ENSG00000261596	CTB-31N19.3	8089	1.957163629e-05
ENSG00000261592	RP11-178L8.3	8090	1.957163629e-05
ENSG00000261587	TMEM249	8091	1.957163629e-05
ENSG00000261586	RP11-923I11.6	8092	1.957163629e-05
ENSG00000261584	RP11-457M11.5	8093	1.957163629e-05
ENSG00000261581	HERC2P11	8094	1.957163629e-05
ENSG00000261575	RP11-259G18.1	8095	1.957163629e-05
ENSG00000261574	RP1-168P16.2	8096	1.957163629e-05
ENSG00000261573	RP11-553K8.5	8097	1.957163629e-05
ENSG00000261560	RP11-166B2.3	8098	1.957163629e-05
ENSG00000261559	FSCN1P1	8099	1.957163629e-05
ENSG00000261557	EEF1A1P38	8100	1.957163629e-05
ENSG00000261556	SMG1P7	8101	1.957163629e-05
ENSG00000261553	RP11-29G8.3	8102	1.957163629e-05
ENSG00000261549	RP11-320A16.1	8103	1.957163629e-05
ENSG00000261546	CTD-2555A7.3	8104	1.957163629e-05
ENSG00000261544	RP11-16E23.3	8105	1.957163629e-05
ENSG00000261542	RP11-16E18.3	8106	1.957163629e-05
ENSG00000261537	RP11-319G9.5	8107	1.957163629e-05
ENSG00000261535	CTA-305I2.1	8108	1.957163629e-05
ENSG00000261534	RP11-244O19.1	8109	1.957163629e-05
ENSG00000261529	RP13-487P22.1	8110	1.957163629e-05
ENSG00000261528	AC002400.1	8111	1.957163629e-05
ENSG00000261527	RP11-343C2.10	8112	1.957163629e-05
ENSG00000261526	CTB-31O20.2	8113	1.957163629e-05
ENSG00000261524	ABCB10P3	8114	1.957163629e-05
ENSG00000261519	RP11-403P17.4	8115	1.957163629e-05
ENSG00000261512	RP11-46D6.1	8116	1.957163629e-05
ENSG00000261505	LA16c-358B7.3	8117	1.957163629e-05
ENSG00000261504	RP11-317P15.4	8118	1.957163629e-05
ENSG00000261499	CH17-260O16.1	8119	1.957163629e-05
ENSG00000261490	RP11-448G15.3	8120	1.957163629e-05
ENSG00000261485	PAN3-AS1	8121	1.957163629e-05
ENSG00000261480	RP11-578F21.6	8122	1.957163629e-05
ENSG00000261476	RP11-77K12.3	8123	1.957163629e-05
ENSG00000261474	RP11-452L6.1	8124	1.957163629e-05
ENSG00000261471	RP11-61F12.1	8125	1.957163629e-05
ENSG00000261469	RP11-96D1.6	8126	1.957163629e-05
ENSG00000261468	RP11-1024P17.1	8127	1.957163629e-05
ENSG00000261461	UBE2MP1	8128	1.957163629e-05
ENSG00000261460	RP11-106M3.3	8129	1.957163629e-05
ENSG00000261457	AC002519.6	8130	1.957163629e-05
ENSG00000261455	LINC01003	8131	1.957163629e-05
ENSG00000261451	RP11-981G7.1	8132	1.957163629e-05
ENSG00000261449	RP11-589C21.5	8133	1.957163629e-05
ENSG00000261448	CTD-2576D5.4	8134	1.957163629e-05
ENSG00000261442	RP11-709D24.6	8135	1.957163629e-05
ENSG00000261441	RP11-217B1.2	8136	1.957163629e-05
ENSG00000261437	RP11-22C11.2	8137	1.957163629e-05
ENSG00000261428	RP11-16P6.1	8138	1.957163629e-05
ENSG00000261423	RP11-1007O24.3	8139	1.957163629e-05
ENSG00000261420	RP1-168L15.5	8140	1.957163629e-05
ENSG00000261418	RP11-529J17.3	8141	1.957163629e-05
ENSG00000261416	RP11-455F5.5	8142	1.957163629e-05
ENSG00000261408	TEN1-CDK3	8143	1.957163629e-05
ENSG00000261405	RP11-23E10.4	8144	1.957163629e-05
ENSG00000261404	AC009120.4	8145	1.957163629e-05
ENSG00000261401	RP11-578F21.3	8146	1.957163629e-05
