id	filename	md5	size	state
8d83e770-2a6b-4195-8686-ef4b00e8a1f1	jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-39-5030-01A-01D-1440-05.gdc_hg38.txt	1891b507db59dbac4b54279fb6636a9e	141280346	released
5ae951a6-a3a3-4cbe-ac75-d4d16fc2ad69	jhu-usc.edu_LUSC.HumanMethylation450.11.lvl-3.TCGA-58-8391-01A-11D-2324-05.gdc_hg38.txt	ac0de59ad15b71e8ab57300522bb49bf	141278287	released
2bcf5fef-eaf7-4e6d-8278-11bbf5ad36b8	jhu-usc.edu_LUSC.HumanMethylation450.18.lvl-3.TCGA-33-AASL-01A-11D-A408-05.gdc_hg38.txt	0976849bae6d71208520bfebe1805d7c	141277981	released
7ef6cc44-a0a2-4ebb-bec1-b5dc0e196338	jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-NK-A5CR-01A-11D-A26N-05.gdc_hg38.txt	5e3c1bdaafca55fe4fdf70a39e51544e	141294439	released
52268ba7-af36-408c-8c0f-8e47f7ae8533	jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-22-5473-01A-01D-1633-05.gdc_hg38.txt	a8bb0843b1ce89483ef5b8e2f36ba0cc	141290282	released
42429586-82f7-4064-8aad-14cde1892029	jhu-usc.edu_LUSC.HumanMethylation450.8.lvl-3.TCGA-94-7943-01A-11D-2185-05.gdc_hg38.txt	fab702e9d920a195bbdce67de9a58d90	141291977	released
988f1a4e-e586-458a-947e-11eb6ea4153a	jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-77-8136-01A-11D-2245-05.gdc_hg38.txt	39955dd1d046d7fb9abc2d23304fd51e	141283034	released
97f7bf08-1886-404c-9704-c0a96ac7882d	jhu-usc.edu_LUSC.HumanMethylation450.13.lvl-3.TCGA-LA-A446-01A-21D-A258-05.gdc_hg38.txt	390fa50ad120ff5b901b7c6239e9d3f0	141298548	released
e86bda9a-9d9a-4ae6-bc73-b9ceaa7ae260	jhu-usc.edu_LUSC.HumanMethylation450.7.lvl-3.TCGA-85-7698-01A-11D-2123-05.gdc_hg38.txt	dd73ec181b82a342a64e62564cdbcb5b	141282830	released
667df412-b444-45f3-848f-e41a6d19de5a	jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-22-4593-01A-21D-1818-05.gdc_hg38.txt	1e0cd14edc5ef40a5a34beddffdd25d2	141295797	released
1f77565a-7011-4428-8f81-406b4812a75c	jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-18-5592-01A-01D-1633-05.gdc_hg38.txt	c81d3d78f445bd490219b2b0bfc8aa60	141298786	released
c1697fa5-b7a1-41d6-afb1-0aef31d16528	jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-34-5236-01A-21D-1818-05.gdc_hg38.txt	907cfdb856901819f12591f616219c91	141269707	released
cc88c1dd-0fb2-4deb-b4fe-388bea1afd31	jhu-usc.edu_LUSC.HumanMethylation450.15.lvl-3.TCGA-98-A538-01A-11D-A25R-05.gdc_hg38.txt	8d2cbb06cfe63ae7e1e5e68ff6f8c06a	141288405	released
571f040b-f226-412a-870e-7a4574f942c3	jhu-usc.edu_LUSC.HumanMethylation450.13.lvl-3.TCGA-96-A4JK-01A-11D-A258-05.gdc_hg38.txt	1ba3fc8fb3f6bfe4b132369efd841020	141293404	released
d46c342d-360e-48f3-a213-9adccf7ffdb4	jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-22-5483-01A-01D-1818-05.gdc_hg38.txt	55f115cf596a93abb18f5ae4806940bb	141294202	released
1cdc640b-c092-48ec-899b-8650711bdcfb	jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-77-8148-01A-11D-2245-05.gdc_hg38.txt	96d8e1e50ba599daf55553fae8085361	141305017	released
e8d13f93-8d81-48b1-966f-10180723d69d	jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-22-5472-01A-01D-1633-05.gdc_hg38.txt	0eca2790b3f64ff60eaf8c14301b69a5	141295218	released
a151dc6e-7cd6-4a7a-bc2b-02d06987f6b7	jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-63-A5M9-01A-11D-A26N-05.gdc_hg38.txt	f087c6de3d479430a436717cdc86b19d	141283952	released
37d84b81-8561-43fa-af5a-e87c80bd1600	jhu-usc.edu_LUSC.HumanMethylation450.10.lvl-3.TCGA-58-8386-01A-11D-2294-05.gdc_hg38.txt	08915149f9266f16f5c969e15ccbf605	141289545	released
4ad8ecdd-464d-426a-be6c-568ff0073a76	jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-P3-A6T4-01A-11D-A34K-05.gdc_hg38.txt	79edc3e8b656fddc6ad0389b54f2fd9e	141294249	released
01521f42-3b04-4447-a89a-cbc106746948	jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-CV-A6K1-01A-11D-A31M-05.gdc_hg38.txt	f5b18e8fa45c191f561a5d736fcc7498	141294438	released
6517eb8f-574c-4f8d-991b-fc2cce846de4	jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CN-6992-01A-11D-1913-05.gdc_hg38.txt	16830a59ef4e8d45a726ca03e990d28a	141287316	released
